pID,sess,trialNum,graph,walk,resp,path
14,1,1,modular,4,b,img/target_6.png
14,1,2,modular,1,e,img/target_3.png
14,1,3,modular,4,b,img/target_6.png
14,1,4,modular,1,e,img/target_3.png
14,1,5,modular,3,r,img/target_4.png
14,1,6,modular,1,e,img/target_3.png
14,1,7,modular,3,r,img/target_4.png
14,1,8,modular,2,o,img/target_9.png
14,1,9,modular,4,b,img/target_6.png
14,1,10,modular,1,e,img/target_3.png
14,1,11,modular,0,v,img/target_5.png
14,1,12,modular,9,p,img/target_10.png
14,1,13,modular,6,w,img/target_2.png
14,1,14,modular,7,u,img/target_7.png
14,1,15,modular,5,i,img/target_8.png
14,1,16,modular,6,w,img/target_2.png
14,1,17,modular,9,p,img/target_10.png
14,1,18,modular,6,w,img/target_2.png
14,1,19,modular,7,u,img/target_7.png
14,1,20,modular,6,w,img/target_2.png
14,1,21,modular,7,u,img/target_7.png
14,1,22,modular,5,i,img/target_8.png
14,1,23,modular,7,u,img/target_7.png
14,1,24,modular,9,p,img/target_10.png
14,1,25,modular,6,w,img/target_2.png
14,1,26,modular,5,i,img/target_8.png
14,1,27,modular,6,w,img/target_2.png
14,1,28,modular,7,u,img/target_7.png
14,1,29,modular,8,q,img/target_1.png
14,1,30,modular,5,i,img/target_8.png
14,1,31,modular,8,q,img/target_1.png
14,1,32,modular,7,u,img/target_7.png
14,1,33,modular,8,q,img/target_1.png
14,1,34,modular,5,i,img/target_8.png
14,1,35,modular,4,b,img/target_6.png
14,1,36,modular,5,i,img/target_8.png
14,1,37,modular,6,w,img/target_2.png
14,1,38,modular,8,q,img/target_1.png
14,1,39,modular,5,i,img/target_8.png
14,1,40,modular,7,u,img/target_7.png
14,1,41,modular,9,p,img/target_10.png
14,1,42,modular,6,w,img/target_2.png
14,1,43,modular,9,p,img/target_10.png
14,1,44,modular,7,u,img/target_7.png
14,1,45,modular,5,i,img/target_8.png
14,1,46,modular,8,q,img/target_1.png
14,1,47,modular,9,p,img/target_10.png
14,1,48,modular,6,w,img/target_2.png
14,1,49,modular,9,p,img/target_10.png
14,1,50,modular,0,v,img/target_5.png
14,1,51,modular,2,o,img/target_9.png
14,1,52,modular,1,e,img/target_3.png
14,1,53,modular,3,r,img/target_4.png
14,1,54,modular,4,b,img/target_6.png
14,1,55,modular,3,r,img/target_4.png
14,1,56,modular,4,b,img/target_6.png
14,1,57,modular,3,r,img/target_4.png
14,1,58,modular,0,v,img/target_5.png
14,1,59,modular,3,r,img/target_4.png
14,1,60,modular,0,v,img/target_5.png
14,1,61,modular,2,o,img/target_9.png
14,1,62,modular,3,r,img/target_4.png
14,1,63,modular,4,b,img/target_6.png
14,1,64,modular,5,i,img/target_8.png
14,1,65,modular,7,u,img/target_7.png
14,1,66,modular,6,w,img/target_2.png
14,1,67,modular,7,u,img/target_7.png
14,1,68,modular,6,w,img/target_2.png
14,1,69,modular,5,i,img/target_8.png
