sID,imageNums,imageFilenames
39,1,img/target_8.png
39,2,img/target_6.png
39,3,img/target_5.png
39,4,img/target_7.png
39,5,img/target_10.png
39,6,img/target_4.png
39,7,img/target_9.png
39,8,img/target_1.png
39,9,img/target_2.png
39,10,img/target_3.png
