sID,imageNums,imageFilenames
57,1,img/target_7.png
57,2,img/target_9.png
57,3,img/target_1.png
57,4,img/target_8.png
57,5,img/target_3.png
57,6,img/target_6.png
57,7,img/target_5.png
57,8,img/target_2.png
57,9,img/target_10.png
57,10,img/target_4.png
