sID,imageNums,imageFilenames
18,1,img/target_5.png
18,2,img/target_3.png
18,3,img/target_6.png
18,4,img/target_10.png
18,5,img/target_9.png
18,6,img/target_7.png
18,7,img/target_8.png
18,8,img/target_2.png
18,9,img/target_1.png
18,10,img/target_4.png
