sID,imageNums,imageFilenames
11,1,img/target_1.png
11,2,img/target_9.png
11,3,img/target_2.png
11,4,img/target_10.png
11,5,img/target_7.png
11,6,img/target_6.png
11,7,img/target_4.png
11,8,img/target_8.png
11,9,img/target_5.png
11,10,img/target_3.png
