0.0000 	DATA 	** START exposure **
0.0049 	DATA 	Trial 1 - Stimuli img/target_12.png
7.0103 	DATA 	Keypress: space
7.0500 	DATA 	Keypress: s
7.3153 	DATA 	Trial 2 - Stimuli img/target_6.png
9.4268 	DATA 	Keypress: s
9.4501 	DATA 	Keypress: a
9.7152 	DATA 	Trial 3 - Stimuli img/target_12.png
11.2188 	DATA 	Keypress: s
11.2418 	DATA 	Keypress: space
11.5168 	DATA 	Trial 4 - Stimuli img/target_15.png
13.3939 	DATA 	Keypress: space
13.4019 	DATA 	Keypress: f
13.6821 	DATA 	Trial 5 - Stimuli img/target_11.png
15.1620 	DATA 	Keypress: s
15.1702 	DATA 	Keypress: f
15.4664 	DATA 	Trial 6 - Stimuli img/target_8.png
17.6577 	DATA 	Keypress: f
17.6735 	DATA 	Keypress: a
17.9491 	DATA 	Trial 7 - Stimuli img/target_14.png
20.8585 	DATA 	Keypress: d
20.8594 	DATA 	Keypress: space
21.1500 	DATA 	Trial 8 - Stimuli img/target_13.png
23.4015 	DATA 	Keypress: d
23.4342 	DATA 	Keypress: f
23.6999 	DATA 	Trial 9 - Stimuli img/target_9.png
25.2016 	DATA 	Keypress: space
25.2339 	DATA 	Keypress: a
25.5012 	DATA 	Trial 10 - Stimuli img/target_13.png
27.0822 	DATA 	Keypress: d
27.0831 	DATA 	Keypress: f
27.3838 	DATA 	Trial 11 - Stimuli img/target_8.png
29.1695 	DATA 	Keypress: f
29.2411 	DATA 	Keypress: a
29.4674 	DATA 	Trial 12 - Stimuli img/target_14.png
31.1621 	DATA 	Keypress: d
31.1770 	DATA 	Keypress: space
31.4499 	DATA 	Trial 13 - Stimuli img/target_7.png
33.7691 	DATA 	Keypress: d
33.7849 	DATA 	Keypress: a
34.0676 	DATA 	Trial 14 - Stimuli img/target_13.png
35.0978 	DATA 	Keypress: d
35.9857 	DATA 	Keypress: d
35.9929 	DATA 	Keypress: f
36.2669 	DATA 	Trial 15 - Stimuli img/target_14.png
38.7610 	DATA 	Keypress: d
38.7767 	DATA 	Keypress: space
39.0502 	DATA 	Trial 16 - Stimuli img/target_9.png
41.7377 	DATA 	Keypress: space
41.8089 	DATA 	Keypress: a
42.0362 	DATA 	Trial 17 - Stimuli img/target_13.png
44.6408 	DATA 	Keypress: d
44.6491 	DATA 	Keypress: f
44.9353 	DATA 	Trial 18 - Stimuli img/target_9.png
46.1771 	DATA 	Keypress: a
46.1853 	DATA 	Keypress: space
46.4683 	DATA 	Trial 19 - Stimuli img/target_13.png
48.2494 	DATA 	Keypress: f
48.2649 	DATA 	Keypress: d
48.5522 	DATA 	Trial 20 - Stimuli img/target_7.png
49.7445 	DATA 	Keypress: d
51.9284 	DATA 	Keypress: a
51.9363 	DATA 	Keypress: d
52.2022 	DATA 	Trial 21 - Stimuli img/target_14.png
55.9290 	DATA 	Keypress: space
55.9440 	DATA 	Keypress: d
56.2194 	DATA 	Trial 22 - Stimuli img/target_9.png
58.0561 	DATA 	Keypress: space
63.1848 	DATA 	Keypress: space
63.9126 	DATA 	Keypress: a
63.9445 	DATA 	Keypress: space
64.1867 	DATA 	Trial 23 - Stimuli img/target_6.png
65.8248 	DATA 	Keypress: a
65.8403 	DATA 	Keypress: s
66.1221 	DATA 	Trial 24 - Stimuli img/target_12.png
69.3201 	DATA 	Keypress: s
69.3436 	DATA 	Keypress: space
69.6036 	DATA 	Trial 25 - Stimuli img/target_15.png
74.1202 	DATA 	Keypress: f
74.1273 	DATA 	Keypress: space
74.4039 	DATA 	Trial 26 - Stimuli img/target_6.png
75.8715 	DATA 	Keypress: s
75.9361 	DATA 	Keypress: a
76.1541 	DATA 	Trial 27 - Stimuli img/target_9.png
77.2799 	DATA 	Keypress: space
77.2877 	DATA 	Keypress: a
77.5705 	DATA 	Trial 28 - Stimuli img/target_6.png
78.6002 	DATA 	Keypress: a
78.6232 	DATA 	Keypress: s
78.8878 	DATA 	Trial 29 - Stimuli img/target_12.png
83.0473 	DATA 	Keypress: s
83.0790 	DATA 	Keypress: space
83.3390 	DATA 	Trial 30 - Stimuli img/target_10.png
84.3840 	DATA 	Keypress: d
84.4234 	DATA 	Keypress: s
84.6892 	DATA 	Trial 31 - Stimuli img/target_6.png
85.5759 	DATA 	Keypress: s
85.6234 	DATA 	Keypress: a
85.8721 	DATA 	Trial 32 - Stimuli img/target_9.png
86.7278 	DATA 	Keypress: a
86.7351 	DATA 	Keypress: space
87.0244 	DATA 	Trial 33 - Stimuli img/target_14.png
88.7030 	DATA 	Keypress: d
88.7427 	DATA 	Keypress: space
89.0059 	DATA 	Trial 34 - Stimuli img/target_8.png
92.7914 	DATA 	Keypress: f
92.8387 	DATA 	Keypress: a
93.0906 	DATA 	Trial 35 - Stimuli img/target_11.png
95.9347 	DATA 	Keypress: f
95.9665 	DATA 	Keypress: s
96.2236 	DATA 	Trial 36 - Stimuli img/target_15.png
97.3668 	DATA 	Keypress: space
97.3832 	DATA 	Keypress: f
97.6565 	DATA 	Trial 37 - Stimuli img/target_6.png
98.6307 	DATA 	Keypress: s
98.7030 	DATA 	Keypress: a
98.9228 	DATA 	Trial 38 - Stimuli img/target_9.png
101.0146 	DATA 	Keypress: a
101.0705 	DATA 	Keypress: space
101.3068 	DATA 	Trial 39 - Stimuli img/target_13.png
102.9824 	DATA 	Keypress: f
102.9988 	DATA 	Keypress: d
103.2731 	DATA 	Trial 40 - Stimuli img/target_9.png
104.3192 	DATA 	Keypress: a
104.3502 	DATA 	Keypress: space
104.6072 	DATA 	Trial 41 - Stimuli img/target_13.png
106.5264 	DATA 	Keypress: d
106.5343 	DATA 	Keypress: f
106.8237 	DATA 	Trial 42 - Stimuli img/target_14.png
109.2471 	DATA 	Keypress: space
109.2942 	DATA 	Keypress: d
109.5406 	DATA 	Trial 43 - Stimuli img/target_7.png
111.8150 	DATA 	Keypress: d
111.8306 	DATA 	Keypress: a
112.1076 	DATA 	Trial 44 - Stimuli img/target_14.png
114.5189 	DATA 	Keypress: space
114.5338 	DATA 	Keypress: d
114.8074 	DATA 	Trial 45 - Stimuli img/target_9.png
116.4140 	DATA 	Keypress: space
116.4300 	DATA 	Keypress: a
116.7081 	DATA 	Trial 46 - Stimuli img/target_7.png
118.5827 	DATA 	Keypress: d
119.2223 	DATA 	Keypress: a
119.2536 	DATA 	Keypress: d
119.4924 	DATA 	Trial 47 - Stimuli img/target_8.png
121.7658 	DATA 	Keypress: f
121.7977 	DATA 	Keypress: a
122.0592 	DATA 	Trial 48 - Stimuli img/target_7.png
123.2865 	DATA 	Keypress: d
123.4294 	DATA 	Keypress: a
123.5753 	DATA 	Trial 49 - Stimuli img/target_13.png
125.2861 	DATA 	Keypress: f
125.2940 	DATA 	Keypress: d
125.5757 	DATA 	Trial 50 - Stimuli img/target_9.png
127.1416 	DATA 	Keypress: a
127.1660 	DATA 	Keypress: space
127.4260 	DATA 	Trial 51 - Stimuli img/target_6.png
128.4224 	DATA 	Keypress: s
128.4380 	DATA 	Keypress: a
128.7093 	DATA 	Trial 52 - Stimuli img/target_15.png
128.7339 	DATA 	Keypress: a
131.4215 	DATA 	Keypress: space
131.4291 	DATA 	Keypress: f
