0.0000 	DATA 	** START exposure **
0.0048 	DATA 	Trial 1 - Stimuli img/target_12.png
1.8549 	DATA 	Keypress: space
1.8714 	DATA 	Keypress: s
2.1706 	DATA 	Trial 2 - Stimuli img/target_9.png
2.9675 	DATA 	Keypress: space
2.9913 	DATA 	Keypress: a
3.2538 	DATA 	Trial 3 - Stimuli img/target_15.png
3.9189 	DATA 	Keypress: d
3.9273 	DATA 	Keypress: f
5.1188 	DATA 	Keypress: f
5.1264 	DATA 	Keypress: space
5.4036 	DATA 	Trial 4 - Stimuli img/target_7.png
6.1754 	DATA 	Keypress: d
6.2064 	DATA 	Keypress: a
6.4711 	DATA 	Trial 5 - Stimuli img/target_15.png
7.0386 	DATA 	Keypress: space
7.0545 	DATA 	Keypress: f
7.3383 	DATA 	Trial 6 - Stimuli img/target_9.png
7.7987 	DATA 	Keypress: a
7.9031 	DATA 	Keypress: space
8.0890 	DATA 	Trial 7 - Stimuli img/target_11.png
8.8625 	DATA 	Keypress: s
8.8864 	DATA 	Keypress: f
9.1547 	DATA 	Trial 8 - Stimuli img/target_12.png
10.0072 	DATA 	Keypress: space
10.0469 	DATA 	Keypress: s
10.3036 	DATA 	Trial 9 - Stimuli img/target_11.png
10.7985 	DATA 	Keypress: f
10.8223 	DATA 	Keypress: s
11.0873 	DATA 	Trial 10 - Stimuli img/target_6.png
11.5992 	DATA 	Keypress: s
11.6382 	DATA 	Keypress: a
11.8871 	DATA 	Trial 11 - Stimuli img/target_10.png
12.4232 	DATA 	Keypress: d
12.4387 	DATA 	Keypress: s
12.7205 	DATA 	Trial 12 - Stimuli img/target_9.png
13.2631 	DATA 	Keypress: a
13.2707 	DATA 	Keypress: space
13.5545 	DATA 	Trial 13 - Stimuli img/target_11.png
14.3744 	DATA 	Keypress: f
14.4065 	DATA 	Keypress: s
14.6708 	DATA 	Trial 14 - Stimuli img/target_6.png
15.2870 	DATA 	Keypress: a
15.3107 	DATA 	Keypress: s
