sID,imageNums,imageFilenames
12,1,img/target_9.png
12,2,img/target_7.png
12,3,img/target_5.png
12,4,img/target_1.png
12,5,img/target_4.png
12,6,img/target_6.png
12,7,img/target_2.png
12,8,img/target_3.png
12,9,img/target_8.png
12,10,img/target_10.png
