sID,imageNums,imageFilenames
1,1,img/target_5.png
1,2,img/target_1.png
1,3,img/target_9.png
1,4,img/target_2.png
1,5,img/target_8.png
1,6,img/target_10.png
1,7,img/target_3.png
1,8,img/target_7.png
1,9,img/target_4.png
1,10,img/target_6.png
