sID,imageNums,imageFilenames
4,1,img/target_7.png
4,2,img/target_2.png
4,3,img/target_3.png
4,4,img/target_1.png
4,5,img/target_8.png
4,6,img/target_5.png
4,7,img/target_4.png
4,8,img/target_6.png
4,9,img/target_10.png
4,10,img/target_9.png
