pID,sess,trialNum,graph,walk,resp,path
4,1,1,modular,3,e,img/target_3.png
4,1,2,modular,1,u,img/target_7.png
4,1,3,modular,2,w,img/target_2.png
4,1,4,modular,4,q,img/target_1.png
4,1,5,modular,5,i,img/target_8.png
4,1,6,modular,8,b,img/target_6.png
4,1,7,modular,6,v,img/target_5.png
4,1,8,modular,8,b,img/target_6.png
4,1,9,modular,7,r,img/target_4.png
4,1,10,modular,8,b,img/target_6.png
4,1,11,modular,7,r,img/target_4.png
4,1,12,modular,5,i,img/target_8.png
4,1,13,modular,4,q,img/target_1.png
4,1,14,modular,5,i,img/target_8.png
4,1,15,modular,8,b,img/target_6.png
4,1,16,modular,9,p,img/target_10.png
4,1,17,modular,6,v,img/target_5.png
4,1,18,modular,9,p,img/target_10.png
4,1,19,modular,6,v,img/target_5.png
4,1,20,modular,8,b,img/target_6.png
4,1,21,modular,9,p,img/target_10.png
4,1,22,modular,8,b,img/target_6.png
4,1,23,modular,9,p,img/target_10.png
4,1,24,modular,8,b,img/target_6.png
4,1,25,modular,6,v,img/target_5.png
4,1,26,modular,5,i,img/target_8.png
4,1,27,modular,4,q,img/target_1.png
4,1,28,modular,2,w,img/target_2.png
4,1,29,modular,0,o,img/target_9.png
4,1,30,modular,9,p,img/target_10.png
4,1,31,modular,7,r,img/target_4.png
4,1,32,modular,8,b,img/target_6.png
4,1,33,modular,9,p,img/target_10.png
4,1,34,modular,8,b,img/target_6.png
4,1,35,modular,5,i,img/target_8.png
4,1,36,modular,7,r,img/target_4.png
4,1,37,modular,8,b,img/target_6.png
4,1,38,modular,5,i,img/target_8.png
4,1,39,modular,6,v,img/target_5.png
4,1,40,modular,7,r,img/target_4.png
4,1,41,modular,6,v,img/target_5.png
4,1,42,modular,7,r,img/target_4.png
4,1,43,modular,6,v,img/target_5.png
4,1,44,modular,8,b,img/target_6.png
4,1,45,modular,5,i,img/target_8.png
4,1,46,modular,6,v,img/target_5.png
4,1,47,modular,5,i,img/target_8.png
4,1,48,modular,4,q,img/target_1.png
4,1,49,modular,3,e,img/target_3.png
4,1,50,modular,0,o,img/target_9.png
4,1,51,modular,3,e,img/target_3.png
4,1,52,modular,1,u,img/target_7.png
4,1,53,modular,4,q,img/target_1.png
4,1,54,modular,3,e,img/target_3.png
4,1,55,modular,4,q,img/target_1.png
4,1,56,modular,5,i,img/target_8.png
4,1,57,modular,7,r,img/target_4.png
4,1,58,modular,8,b,img/target_6.png
4,1,59,modular,9,p,img/target_10.png
4,1,60,modular,7,r,img/target_4.png
4,1,61,modular,5,i,img/target_8.png
4,1,62,modular,7,r,img/target_4.png
4,1,63,modular,8,b,img/target_6.png
4,1,64,modular,6,v,img/target_5.png
4,1,65,modular,5,i,img/target_8.png
4,1,66,modular,7,r,img/target_4.png
4,1,67,modular,8,b,img/target_6.png
4,1,68,modular,9,p,img/target_10.png
4,1,69,modular,8,b,img/target_6.png
4,1,70,modular,7,r,img/target_4.png
4,1,71,modular,5,i,img/target_8.png
4,1,72,modular,8,b,img/target_6.png
4,1,73,modular,7,r,img/target_4.png
4,1,74,modular,9,p,img/target_10.png
4,1,75,modular,7,r,img/target_4.png
4,1,76,modular,9,p,img/target_10.png
4,1,77,modular,0,o,img/target_9.png
4,1,78,modular,1,u,img/target_7.png
4,1,79,modular,0,o,img/target_9.png
4,1,80,modular,1,u,img/target_7.png
4,1,81,modular,4,q,img/target_1.png
4,1,82,modular,3,e,img/target_3.png
4,1,83,modular,2,w,img/target_2.png
4,1,84,modular,1,u,img/target_7.png
4,1,85,modular,3,e,img/target_3.png
4,1,86,modular,2,w,img/target_2.png
4,1,87,modular,3,e,img/target_3.png
4,1,88,modular,0,o,img/target_9.png
4,1,89,modular,9,p,img/target_10.png
4,1,90,modular,8,b,img/target_6.png
4,1,91,modular,9,p,img/target_10.png
4,1,92,modular,7,r,img/target_4.png
4,1,93,modular,9,p,img/target_10.png
4,1,94,modular,6,v,img/target_5.png
4,1,95,modular,5,i,img/target_8.png
4,1,96,modular,7,r,img/target_4.png
4,1,97,modular,6,v,img/target_5.png
4,1,98,modular,9,p,img/target_10.png
4,1,99,modular,0,o,img/target_9.png
4,1,100,modular,2,w,img/target_2.png
4,1,101,modular,3,e,img/target_3.png
4,1,102,modular,2,w,img/target_2.png
4,1,103,modular,3,e,img/target_3.png
4,1,104,modular,0,o,img/target_9.png
4,1,105,modular,3,e,img/target_3.png
4,1,106,modular,1,u,img/target_7.png
4,1,107,modular,2,w,img/target_2.png
4,1,108,modular,1,u,img/target_7.png
4,1,109,modular,3,e,img/target_3.png
4,1,110,modular,4,q,img/target_1.png
4,1,111,modular,1,u,img/target_7.png
4,1,112,modular,3,e,img/target_3.png
4,1,113,modular,0,o,img/target_9.png
4,1,114,modular,2,w,img/target_2.png
4,1,115,modular,1,u,img/target_7.png
4,1,116,modular,3,e,img/target_3.png
4,1,117,modular,4,q,img/target_1.png
4,1,118,modular,2,w,img/target_2.png
4,1,119,modular,3,e,img/target_3.png
4,1,120,modular,4,q,img/target_1.png
4,1,121,modular,1,u,img/target_7.png
4,1,122,modular,0,o,img/target_9.png
4,1,123,modular,9,p,img/target_10.png
4,1,124,modular,7,r,img/target_4.png
4,1,125,modular,6,v,img/target_5.png
4,1,126,modular,5,i,img/target_8.png
4,1,127,modular,7,r,img/target_4.png
4,1,128,modular,8,b,img/target_6.png
4,1,129,modular,7,r,img/target_4.png
4,1,130,modular,6,v,img/target_5.png
4,1,131,modular,8,b,img/target_6.png
4,1,132,modular,5,i,img/target_8.png
4,1,133,modular,7,r,img/target_4.png
4,1,134,modular,8,b,img/target_6.png
4,1,135,modular,5,i,img/target_8.png
4,1,136,modular,8,b,img/target_6.png
4,1,137,modular,5,i,img/target_8.png
4,1,138,modular,6,v,img/target_5.png
4,1,139,modular,5,i,img/target_8.png
4,1,140,modular,7,r,img/target_4.png
4,1,141,modular,6,v,img/target_5.png
