sID,imageNums,imageFilenames
3,1,img/target_1.png
3,2,img/target_5.png
3,3,img/target_10.png
3,4,img/target_9.png
3,5,img/target_6.png
3,6,img/target_2.png
3,7,img/target_4.png
3,8,img/target_7.png
3,9,img/target_3.png
3,10,img/target_8.png
