sID,imageNums,imageFilenames
16,1,img/target_7.png
16,2,img/target_4.png
16,3,img/target_1.png
16,4,img/target_8.png
16,5,img/target_6.png
16,6,img/target_2.png
16,7,img/target_3.png
16,8,img/target_5.png
16,9,img/target_9.png
16,10,img/target_10.png
