sID,imageNums,imageFilenames
33,1,img/target_7.png
33,2,img/target_1.png
33,3,img/target_3.png
33,4,img/target_10.png
33,5,img/target_2.png
33,6,img/target_6.png
33,7,img/target_8.png
33,8,img/target_5.png
33,9,img/target_9.png
33,10,img/target_4.png
