pID,sess,trialNum,graph,walk,resp,path
43,2,1,lattice,6,r,img/target_4.png
43,2,2,lattice,8,e,img/target_3.png
43,2,3,lattice,6,r,img/target_4.png
43,2,4,lattice,4,b,img/target_6.png
43,2,5,lattice,3,p,img/target_10.png
43,2,6,lattice,1,o,img/target_9.png
43,2,7,lattice,2,u,img/target_7.png
43,2,8,lattice,4,b,img/target_6.png
43,2,9,lattice,6,r,img/target_4.png
43,2,10,lattice,5,i,img/target_8.png
43,2,11,lattice,3,p,img/target_10.png
43,2,12,lattice,1,o,img/target_9.png
43,2,13,lattice,9,v,img/target_5.png
43,2,14,lattice,7,w,img/target_2.png
43,2,15,lattice,5,i,img/target_8.png
43,2,16,lattice,4,b,img/target_6.png
43,2,17,lattice,5,i,img/target_8.png
43,2,18,lattice,7,w,img/target_2.png
43,2,19,lattice,8,e,img/target_3.png
43,2,20,lattice,0,q,img/target_1.png
43,2,21,lattice,1,o,img/target_9.png
43,2,22,lattice,0,q,img/target_1.png
43,2,23,lattice,1,o,img/target_9.png
43,2,24,lattice,9,v,img/target_5.png
43,2,25,lattice,1,o,img/target_9.png
43,2,26,lattice,2,u,img/target_7.png
43,2,27,lattice,0,q,img/target_1.png
43,2,28,lattice,1,o,img/target_9.png
43,2,29,lattice,2,u,img/target_7.png
43,2,30,lattice,0,q,img/target_1.png
43,2,31,lattice,1,o,img/target_9.png
43,2,32,lattice,0,q,img/target_1.png
43,2,33,lattice,9,v,img/target_5.png
43,2,34,lattice,1,o,img/target_9.png
43,2,35,lattice,0,q,img/target_1.png
43,2,36,lattice,2,u,img/target_7.png
43,2,37,lattice,0,q,img/target_1.png
43,2,38,lattice,2,u,img/target_7.png
43,2,39,lattice,0,q,img/target_1.png
43,2,40,lattice,2,u,img/target_7.png
43,2,41,lattice,0,q,img/target_1.png
43,2,42,lattice,2,u,img/target_7.png
43,2,43,lattice,0,q,img/target_1.png
43,2,44,lattice,2,u,img/target_7.png
43,2,45,lattice,1,o,img/target_9.png
43,2,46,lattice,3,p,img/target_10.png
43,2,47,lattice,4,b,img/target_6.png
43,2,48,lattice,3,p,img/target_10.png
43,2,49,lattice,1,o,img/target_9.png
43,2,50,lattice,9,v,img/target_5.png
43,2,51,lattice,0,q,img/target_1.png
43,2,52,lattice,9,v,img/target_5.png
43,2,53,lattice,8,e,img/target_3.png
43,2,54,lattice,0,q,img/target_1.png
43,2,55,lattice,1,o,img/target_9.png
43,2,56,lattice,9,v,img/target_5.png
43,2,57,lattice,8,e,img/target_3.png
43,2,58,lattice,0,q,img/target_1.png
43,2,59,lattice,1,o,img/target_9.png
43,2,60,lattice,2,u,img/target_7.png
43,2,61,lattice,3,p,img/target_10.png
43,2,62,lattice,1,o,img/target_9.png
43,2,63,lattice,2,u,img/target_7.png
43,2,64,lattice,3,p,img/target_10.png
43,2,65,lattice,2,u,img/target_7.png
43,2,66,lattice,1,o,img/target_9.png
43,2,67,lattice,3,p,img/target_10.png
43,2,68,lattice,2,u,img/target_7.png
43,2,69,lattice,4,b,img/target_6.png
43,2,70,lattice,5,i,img/target_8.png
43,2,71,lattice,3,p,img/target_10.png
43,2,72,lattice,4,b,img/target_6.png
43,2,73,lattice,3,p,img/target_10.png
43,2,74,lattice,4,b,img/target_6.png
43,2,75,lattice,3,p,img/target_10.png
43,2,76,lattice,2,u,img/target_7.png
43,2,77,lattice,0,q,img/target_1.png
43,2,78,lattice,9,v,img/target_5.png
43,2,79,lattice,8,e,img/target_3.png
43,2,80,lattice,9,v,img/target_5.png
43,2,81,lattice,1,o,img/target_9.png
43,2,82,lattice,2,u,img/target_7.png
43,2,83,lattice,4,b,img/target_6.png
43,2,84,lattice,5,i,img/target_8.png
43,2,85,lattice,7,w,img/target_2.png
43,2,86,lattice,5,i,img/target_8.png
43,2,87,lattice,6,r,img/target_4.png
43,2,88,lattice,4,b,img/target_6.png
43,2,89,lattice,6,r,img/target_4.png
