sID,imageNums,imageFilenames
31,1,img/target_1.png
31,2,img/target_6.png
31,3,img/target_4.png
31,4,img/target_7.png
31,5,img/target_10.png
31,6,img/target_3.png
31,7,img/target_5.png
31,8,img/target_2.png
31,9,img/target_9.png
31,10,img/target_8.png
