pID,sess,trialNum,graph,walk,resp,path
22,3,1,modular,7,i,img/target_8.png
22,3,2,modular,6,b,img/target_6.png
22,3,3,modular,8,w,img/target_2.png
22,3,4,modular,5,q,img/target_1.png
22,3,5,modular,8,w,img/target_2.png
22,3,6,modular,7,i,img/target_8.png
22,3,7,modular,5,q,img/target_1.png
22,3,8,modular,7,i,img/target_8.png
22,3,9,modular,8,w,img/target_2.png
22,3,10,modular,5,q,img/target_1.png
22,3,11,modular,7,i,img/target_8.png
22,3,12,modular,5,q,img/target_1.png
22,3,13,modular,8,w,img/target_2.png
22,3,14,modular,9,r,img/target_4.png
22,3,15,modular,0,p,img/target_10.png
22,3,16,modular,2,e,img/target_3.png
22,3,17,modular,4,o,img/target_9.png
22,3,18,modular,5,q,img/target_1.png
22,3,19,modular,4,o,img/target_9.png
22,3,20,modular,5,q,img/target_1.png
22,3,21,modular,4,o,img/target_9.png
22,3,22,modular,3,u,img/target_7.png
22,3,23,modular,4,o,img/target_9.png
22,3,24,modular,3,u,img/target_7.png
22,3,25,modular,0,p,img/target_10.png
22,3,26,modular,9,r,img/target_4.png
22,3,27,modular,6,b,img/target_6.png
22,3,28,modular,8,w,img/target_2.png
22,3,29,modular,9,r,img/target_4.png
22,3,30,modular,8,w,img/target_2.png
22,3,31,modular,6,b,img/target_6.png
22,3,32,modular,9,r,img/target_4.png
22,3,33,modular,7,i,img/target_8.png
22,3,34,modular,6,b,img/target_6.png
22,3,35,modular,5,q,img/target_1.png
22,3,36,modular,6,b,img/target_6.png
22,3,37,modular,7,i,img/target_8.png
22,3,38,modular,9,r,img/target_4.png
22,3,39,modular,8,w,img/target_2.png
22,3,40,modular,7,i,img/target_8.png
22,3,41,modular,8,w,img/target_2.png
22,3,42,modular,6,b,img/target_6.png
22,3,43,modular,7,i,img/target_8.png
22,3,44,modular,8,w,img/target_2.png
22,3,45,modular,7,i,img/target_8.png
22,3,46,modular,8,w,img/target_2.png
22,3,47,modular,6,b,img/target_6.png
22,3,48,modular,5,q,img/target_1.png
22,3,49,modular,6,b,img/target_6.png
22,3,50,modular,5,q,img/target_1.png
22,3,51,modular,6,b,img/target_6.png
22,3,52,modular,9,r,img/target_4.png
22,3,53,modular,0,p,img/target_10.png
22,3,54,modular,3,u,img/target_7.png
22,3,55,modular,2,e,img/target_3.png
22,3,56,modular,4,o,img/target_9.png
22,3,57,modular,1,v,img/target_5.png
22,3,58,modular,2,e,img/target_3.png
22,3,59,modular,3,u,img/target_7.png
22,3,60,modular,2,e,img/target_3.png
22,3,61,modular,3,u,img/target_7.png
22,3,62,modular,0,p,img/target_10.png
22,3,63,modular,9,r,img/target_4.png
22,3,64,modular,8,w,img/target_2.png
22,3,65,modular,9,r,img/target_4.png
22,3,66,modular,6,b,img/target_6.png
22,3,67,modular,7,i,img/target_8.png
22,3,68,modular,9,r,img/target_4.png
22,3,69,modular,6,b,img/target_6.png
22,3,70,modular,7,i,img/target_8.png
22,3,71,modular,6,b,img/target_6.png
22,3,72,modular,9,r,img/target_4.png
22,3,73,modular,7,i,img/target_8.png
22,3,74,modular,5,q,img/target_1.png
22,3,75,modular,4,o,img/target_9.png
22,3,76,modular,2,e,img/target_3.png
22,3,77,modular,3,u,img/target_7.png
22,3,78,modular,2,e,img/target_3.png
22,3,79,modular,4,o,img/target_9.png
22,3,80,modular,1,v,img/target_5.png
22,3,81,modular,3,u,img/target_7.png
22,3,82,modular,4,o,img/target_9.png
22,3,83,modular,2,e,img/target_3.png
22,3,84,modular,0,p,img/target_10.png
22,3,85,modular,3,u,img/target_7.png
22,3,86,modular,1,v,img/target_5.png
22,3,87,modular,4,o,img/target_9.png
22,3,88,modular,2,e,img/target_3.png
22,3,89,modular,4,o,img/target_9.png
22,3,90,modular,2,e,img/target_3.png
22,3,91,modular,1,v,img/target_5.png
22,3,92,modular,0,p,img/target_10.png
22,3,93,modular,2,e,img/target_3.png
22,3,94,modular,3,u,img/target_7.png
