pID,sess,trialNum,graph,walk,resp,path
58,3,1,modular,8,w,img/target_2.png
58,3,2,modular,6,o,img/target_9.png
58,3,3,modular,8,w,img/target_2.png
58,3,4,modular,7,e,img/target_3.png
58,3,5,modular,6,o,img/target_9.png
58,3,6,modular,8,w,img/target_2.png
58,3,7,modular,5,v,img/target_5.png
58,3,8,modular,7,e,img/target_3.png
58,3,9,modular,8,w,img/target_2.png
58,3,10,modular,9,i,img/target_8.png
58,3,11,modular,0,p,img/target_10.png
58,3,12,modular,9,i,img/target_8.png
58,3,13,modular,6,o,img/target_9.png
58,3,14,modular,9,i,img/target_8.png
58,3,15,modular,8,w,img/target_2.png
58,3,16,modular,7,e,img/target_3.png
58,3,17,modular,6,o,img/target_9.png
58,3,18,modular,7,e,img/target_3.png
58,3,19,modular,6,o,img/target_9.png
58,3,20,modular,5,v,img/target_5.png
58,3,21,modular,4,b,img/target_6.png
58,3,22,modular,1,q,img/target_1.png
58,3,23,modular,0,p,img/target_10.png
58,3,24,modular,3,r,img/target_4.png
58,3,25,modular,1,q,img/target_1.png
58,3,26,modular,3,r,img/target_4.png
58,3,27,modular,4,b,img/target_6.png
58,3,28,modular,5,v,img/target_5.png
58,3,29,modular,6,o,img/target_9.png
58,3,30,modular,8,w,img/target_2.png
58,3,31,modular,5,v,img/target_5.png
58,3,32,modular,7,e,img/target_3.png
58,3,33,modular,5,v,img/target_5.png
58,3,34,modular,7,e,img/target_3.png
58,3,35,modular,8,w,img/target_2.png
58,3,36,modular,7,e,img/target_3.png
58,3,37,modular,5,v,img/target_5.png
58,3,38,modular,4,b,img/target_6.png
58,3,39,modular,1,q,img/target_1.png
58,3,40,modular,4,b,img/target_6.png
58,3,41,modular,2,u,img/target_7.png
58,3,42,modular,0,p,img/target_10.png
58,3,43,modular,1,q,img/target_1.png
58,3,44,modular,2,u,img/target_7.png
58,3,45,modular,0,p,img/target_10.png
58,3,46,modular,1,q,img/target_1.png
58,3,47,modular,4,b,img/target_6.png
58,3,48,modular,5,v,img/target_5.png
58,3,49,modular,6,o,img/target_9.png
58,3,50,modular,7,e,img/target_3.png
58,3,51,modular,6,o,img/target_9.png
58,3,52,modular,8,w,img/target_2.png
58,3,53,modular,7,e,img/target_3.png
58,3,54,modular,9,i,img/target_8.png
58,3,55,modular,7,e,img/target_3.png
58,3,56,modular,5,v,img/target_5.png
58,3,57,modular,4,b,img/target_6.png
58,3,58,modular,1,q,img/target_1.png
58,3,59,modular,0,p,img/target_10.png
58,3,60,modular,2,u,img/target_7.png
58,3,61,modular,3,r,img/target_4.png
58,3,62,modular,0,p,img/target_10.png
58,3,63,modular,9,i,img/target_8.png
58,3,64,modular,0,p,img/target_10.png
58,3,65,modular,9,i,img/target_8.png
58,3,66,modular,7,e,img/target_3.png
58,3,67,modular,9,i,img/target_8.png
58,3,68,modular,8,w,img/target_2.png
58,3,69,modular,9,i,img/target_8.png
58,3,70,modular,8,w,img/target_2.png
58,3,71,modular,7,e,img/target_3.png
58,3,72,modular,8,w,img/target_2.png
58,3,73,modular,6,o,img/target_9.png
58,3,74,modular,7,e,img/target_3.png
58,3,75,modular,9,i,img/target_8.png
58,3,76,modular,7,e,img/target_3.png
58,3,77,modular,6,o,img/target_9.png
58,3,78,modular,7,e,img/target_3.png
58,3,79,modular,9,i,img/target_8.png
58,3,80,modular,8,w,img/target_2.png
58,3,81,modular,6,o,img/target_9.png
58,3,82,modular,5,v,img/target_5.png
58,3,83,modular,7,e,img/target_3.png
58,3,84,modular,8,w,img/target_2.png
58,3,85,modular,6,o,img/target_9.png
58,3,86,modular,7,e,img/target_3.png
58,3,87,modular,8,w,img/target_2.png
58,3,88,modular,6,o,img/target_9.png
58,3,89,modular,9,i,img/target_8.png
58,3,90,modular,0,p,img/target_10.png
58,3,91,modular,3,r,img/target_4.png
58,3,92,modular,2,u,img/target_7.png
58,3,93,modular,4,b,img/target_6.png
58,3,94,modular,3,r,img/target_4.png
58,3,95,modular,2,u,img/target_7.png
58,3,96,modular,4,b,img/target_6.png
58,3,97,modular,3,r,img/target_4.png
58,3,98,modular,4,b,img/target_6.png
58,3,99,modular,5,v,img/target_5.png
58,3,100,modular,7,e,img/target_3.png
58,3,101,modular,5,v,img/target_5.png
58,3,102,modular,7,e,img/target_3.png
58,3,103,modular,5,v,img/target_5.png
58,3,104,modular,7,e,img/target_3.png
58,3,105,modular,6,o,img/target_9.png
58,3,106,modular,9,i,img/target_8.png
58,3,107,modular,6,o,img/target_9.png
58,3,108,modular,7,e,img/target_3.png
58,3,109,modular,5,v,img/target_5.png
58,3,110,modular,4,b,img/target_6.png
58,3,111,modular,3,r,img/target_4.png
58,3,112,modular,1,q,img/target_1.png
58,3,113,modular,4,b,img/target_6.png
58,3,114,modular,2,u,img/target_7.png
58,3,115,modular,4,b,img/target_6.png
58,3,116,modular,2,u,img/target_7.png
58,3,117,modular,3,r,img/target_4.png
58,3,118,modular,1,q,img/target_1.png
58,3,119,modular,4,b,img/target_6.png
58,3,120,modular,5,v,img/target_5.png
58,3,121,modular,6,o,img/target_9.png
58,3,122,modular,9,i,img/target_8.png
58,3,123,modular,6,o,img/target_9.png
58,3,124,modular,5,v,img/target_5.png
58,3,125,modular,6,o,img/target_9.png
58,3,126,modular,5,v,img/target_5.png
58,3,127,modular,4,b,img/target_6.png
58,3,128,modular,3,r,img/target_4.png
58,3,129,modular,2,u,img/target_7.png
58,3,130,modular,0,p,img/target_10.png
58,3,131,modular,1,q,img/target_1.png
58,3,132,modular,0,p,img/target_10.png
58,3,133,modular,3,r,img/target_4.png
58,3,134,modular,4,b,img/target_6.png
58,3,135,modular,3,r,img/target_4.png
58,3,136,modular,2,u,img/target_7.png
58,3,137,modular,0,p,img/target_10.png
58,3,138,modular,9,i,img/target_8.png
58,3,139,modular,0,p,img/target_10.png
58,3,140,modular,2,u,img/target_7.png
58,3,141,modular,4,b,img/target_6.png
58,3,142,modular,3,r,img/target_4.png
58,3,143,modular,0,p,img/target_10.png
58,3,144,modular,9,i,img/target_8.png
58,3,145,modular,0,p,img/target_10.png
58,3,146,modular,9,i,img/target_8.png
58,3,147,modular,8,w,img/target_2.png
58,3,148,modular,5,v,img/target_5.png
58,3,149,modular,7,e,img/target_3.png
58,3,150,modular,6,o,img/target_9.png
58,3,151,modular,5,v,img/target_5.png
58,3,152,modular,8,w,img/target_2.png
58,3,153,modular,6,o,img/target_9.png
58,3,154,modular,7,e,img/target_3.png
58,3,155,modular,9,i,img/target_8.png
58,3,156,modular,7,e,img/target_3.png
58,3,157,modular,8,w,img/target_2.png
58,3,158,modular,6,o,img/target_9.png
58,3,159,modular,9,i,img/target_8.png
58,3,160,modular,7,e,img/target_3.png
58,3,161,modular,6,o,img/target_9.png
58,3,162,modular,5,v,img/target_5.png
58,3,163,modular,8,w,img/target_2.png
58,3,164,modular,5,v,img/target_5.png
58,3,165,modular,7,e,img/target_3.png
58,3,166,modular,6,o,img/target_9.png
58,3,167,modular,8,w,img/target_2.png
58,3,168,modular,7,e,img/target_3.png
58,3,169,modular,6,o,img/target_9.png
58,3,170,modular,8,w,img/target_2.png
58,3,171,modular,5,v,img/target_5.png
58,3,172,modular,7,e,img/target_3.png
58,3,173,modular,6,o,img/target_9.png
58,3,174,modular,5,v,img/target_5.png
58,3,175,modular,6,o,img/target_9.png
58,3,176,modular,5,v,img/target_5.png
58,3,177,modular,4,b,img/target_6.png
58,3,178,modular,5,v,img/target_5.png
58,3,179,modular,4,b,img/target_6.png
58,3,180,modular,5,v,img/target_5.png
58,3,181,modular,7,e,img/target_3.png
58,3,182,modular,6,o,img/target_9.png
58,3,183,modular,7,e,img/target_3.png
58,3,184,modular,5,v,img/target_5.png
58,3,185,modular,7,e,img/target_3.png
58,3,186,modular,6,o,img/target_9.png
58,3,187,modular,7,e,img/target_3.png
58,3,188,modular,9,i,img/target_8.png
58,3,189,modular,8,w,img/target_2.png
58,3,190,modular,7,e,img/target_3.png
58,3,191,modular,5,v,img/target_5.png
58,3,192,modular,6,o,img/target_9.png
58,3,193,modular,8,w,img/target_2.png
58,3,194,modular,7,e,img/target_3.png
58,3,195,modular,6,o,img/target_9.png
58,3,196,modular,5,v,img/target_5.png
58,3,197,modular,7,e,img/target_3.png
58,3,198,modular,8,w,img/target_2.png
58,3,199,modular,9,i,img/target_8.png
58,3,200,modular,7,e,img/target_3.png
58,3,201,modular,9,i,img/target_8.png
58,3,202,modular,8,w,img/target_2.png
58,3,203,modular,6,o,img/target_9.png
58,3,204,modular,5,v,img/target_5.png
58,3,205,modular,8,w,img/target_2.png
58,3,206,modular,6,o,img/target_9.png
58,3,207,modular,7,e,img/target_3.png
58,3,208,modular,9,i,img/target_8.png
58,3,209,modular,0,p,img/target_10.png
58,3,210,modular,2,u,img/target_7.png
58,3,211,modular,3,r,img/target_4.png
58,3,212,modular,4,b,img/target_6.png
58,3,213,modular,5,v,img/target_5.png
58,3,214,modular,8,w,img/target_2.png
58,3,215,modular,6,o,img/target_9.png
58,3,216,modular,9,i,img/target_8.png
58,3,217,modular,7,e,img/target_3.png
58,3,218,modular,9,i,img/target_8.png
58,3,219,modular,8,w,img/target_2.png
58,3,220,modular,9,i,img/target_8.png
58,3,221,modular,0,p,img/target_10.png
58,3,222,modular,3,r,img/target_4.png
58,3,223,modular,0,p,img/target_10.png
58,3,224,modular,1,q,img/target_1.png
58,3,225,modular,4,b,img/target_6.png
58,3,226,modular,3,r,img/target_4.png
58,3,227,modular,1,q,img/target_1.png
58,3,228,modular,3,r,img/target_4.png
58,3,229,modular,0,p,img/target_10.png
58,3,230,modular,3,r,img/target_4.png
58,3,231,modular,0,p,img/target_10.png
58,3,232,modular,9,i,img/target_8.png
58,3,233,modular,0,p,img/target_10.png
58,3,234,modular,3,r,img/target_4.png
58,3,235,modular,1,q,img/target_1.png
58,3,236,modular,2,u,img/target_7.png
58,3,237,modular,1,q,img/target_1.png
58,3,238,modular,3,r,img/target_4.png
58,3,239,modular,2,u,img/target_7.png
58,3,240,modular,3,r,img/target_4.png
58,3,241,modular,2,u,img/target_7.png
58,3,242,modular,3,r,img/target_4.png
58,3,243,modular,0,p,img/target_10.png
58,3,244,modular,2,u,img/target_7.png
58,3,245,modular,3,r,img/target_4.png
58,3,246,modular,4,b,img/target_6.png
58,3,247,modular,5,v,img/target_5.png
