pID,sess,trialNum,graph,walk,resp,path
36,1,1,modular,6,p,img/target_10.png
36,1,2,modular,7,r,img/target_4.png
36,1,3,modular,6,p,img/target_10.png
36,1,4,modular,9,b,img/target_6.png
36,1,5,modular,6,p,img/target_10.png
36,1,6,modular,9,b,img/target_6.png
36,1,7,modular,7,r,img/target_4.png
36,1,8,modular,9,b,img/target_6.png
36,1,9,modular,0,v,img/target_5.png
36,1,10,modular,9,b,img/target_6.png
36,1,11,modular,7,r,img/target_4.png
36,1,12,modular,5,o,img/target_9.png
36,1,13,modular,8,w,img/target_2.png
36,1,14,modular,9,b,img/target_6.png
36,1,15,modular,6,p,img/target_10.png
36,1,16,modular,7,r,img/target_4.png
36,1,17,modular,9,b,img/target_6.png
36,1,18,modular,8,w,img/target_2.png
36,1,19,modular,6,p,img/target_10.png
36,1,20,modular,8,w,img/target_2.png
36,1,21,modular,9,b,img/target_6.png
36,1,22,modular,6,p,img/target_10.png
36,1,23,modular,7,r,img/target_4.png
36,1,24,modular,6,p,img/target_10.png
36,1,25,modular,5,o,img/target_9.png
36,1,26,modular,4,q,img/target_1.png
36,1,27,modular,1,i,img/target_8.png
36,1,28,modular,4,q,img/target_1.png
36,1,29,modular,1,i,img/target_8.png
36,1,30,modular,3,u,img/target_7.png
36,1,31,modular,1,i,img/target_8.png
36,1,32,modular,0,v,img/target_5.png
36,1,33,modular,9,b,img/target_6.png
36,1,34,modular,6,p,img/target_10.png
36,1,35,modular,8,w,img/target_2.png
36,1,36,modular,9,b,img/target_6.png
36,1,37,modular,0,v,img/target_5.png
36,1,38,modular,1,i,img/target_8.png
36,1,39,modular,3,u,img/target_7.png
36,1,40,modular,0,v,img/target_5.png
36,1,41,modular,1,i,img/target_8.png
36,1,42,modular,4,q,img/target_1.png
36,1,43,modular,1,i,img/target_8.png
36,1,44,modular,0,v,img/target_5.png
36,1,45,modular,2,e,img/target_3.png
36,1,46,modular,3,u,img/target_7.png
36,1,47,modular,0,v,img/target_5.png
36,1,48,modular,9,b,img/target_6.png
36,1,49,modular,8,w,img/target_2.png
36,1,50,modular,6,p,img/target_10.png
36,1,51,modular,9,b,img/target_6.png
36,1,52,modular,0,v,img/target_5.png
36,1,53,modular,9,b,img/target_6.png
36,1,54,modular,0,v,img/target_5.png
36,1,55,modular,3,u,img/target_7.png
36,1,56,modular,2,e,img/target_3.png
36,1,57,modular,3,u,img/target_7.png
36,1,58,modular,4,q,img/target_1.png
36,1,59,modular,2,e,img/target_3.png
36,1,60,modular,0,v,img/target_5.png
36,1,61,modular,1,i,img/target_8.png
36,1,62,modular,3,u,img/target_7.png
36,1,63,modular,2,e,img/target_3.png
36,1,64,modular,4,q,img/target_1.png
36,1,65,modular,1,i,img/target_8.png
36,1,66,modular,4,q,img/target_1.png
36,1,67,modular,5,o,img/target_9.png
36,1,68,modular,8,w,img/target_2.png
36,1,69,modular,7,r,img/target_4.png
36,1,70,modular,9,b,img/target_6.png
36,1,71,modular,0,v,img/target_5.png
36,1,72,modular,2,e,img/target_3.png
36,1,73,modular,1,i,img/target_8.png
36,1,74,modular,2,e,img/target_3.png
36,1,75,modular,3,u,img/target_7.png
36,1,76,modular,0,v,img/target_5.png
36,1,77,modular,3,u,img/target_7.png
36,1,78,modular,4,q,img/target_1.png
36,1,79,modular,1,i,img/target_8.png
36,1,80,modular,4,q,img/target_1.png
36,1,81,modular,2,e,img/target_3.png
36,1,82,modular,3,u,img/target_7.png
36,1,83,modular,2,e,img/target_3.png
36,1,84,modular,3,u,img/target_7.png
36,1,85,modular,0,v,img/target_5.png
36,1,86,modular,9,b,img/target_6.png
36,1,87,modular,6,p,img/target_10.png
36,1,88,modular,9,b,img/target_6.png
36,1,89,modular,6,p,img/target_10.png
36,1,90,modular,5,o,img/target_9.png
36,1,91,modular,6,p,img/target_10.png
36,1,92,modular,9,b,img/target_6.png
36,1,93,modular,0,v,img/target_5.png
36,1,94,modular,9,b,img/target_6.png
36,1,95,modular,6,p,img/target_10.png
36,1,96,modular,8,w,img/target_2.png
36,1,97,modular,6,p,img/target_10.png
36,1,98,modular,7,r,img/target_4.png
36,1,99,modular,5,o,img/target_9.png
36,1,100,modular,4,q,img/target_1.png
36,1,101,modular,1,i,img/target_8.png
36,1,102,modular,4,q,img/target_1.png
36,1,103,modular,1,i,img/target_8.png
36,1,104,modular,0,v,img/target_5.png
36,1,105,modular,3,u,img/target_7.png
36,1,106,modular,0,v,img/target_5.png
36,1,107,modular,3,u,img/target_7.png
36,1,108,modular,4,q,img/target_1.png
36,1,109,modular,2,e,img/target_3.png
36,1,110,modular,4,q,img/target_1.png
36,1,111,modular,3,u,img/target_7.png
36,1,112,modular,1,i,img/target_8.png
36,1,113,modular,2,e,img/target_3.png
36,1,114,modular,0,v,img/target_5.png
36,1,115,modular,1,i,img/target_8.png
36,1,116,modular,2,e,img/target_3.png
36,1,117,modular,4,q,img/target_1.png
36,1,118,modular,3,u,img/target_7.png
36,1,119,modular,0,v,img/target_5.png
36,1,120,modular,1,i,img/target_8.png
36,1,121,modular,4,q,img/target_1.png
36,1,122,modular,3,u,img/target_7.png
36,1,123,modular,2,e,img/target_3.png
36,1,124,modular,4,q,img/target_1.png
36,1,125,modular,1,i,img/target_8.png
36,1,126,modular,0,v,img/target_5.png
36,1,127,modular,2,e,img/target_3.png
36,1,128,modular,1,i,img/target_8.png
36,1,129,modular,0,v,img/target_5.png
36,1,130,modular,9,b,img/target_6.png
36,1,131,modular,0,v,img/target_5.png
36,1,132,modular,2,e,img/target_3.png
36,1,133,modular,0,v,img/target_5.png
36,1,134,modular,9,b,img/target_6.png
36,1,135,modular,6,p,img/target_10.png
36,1,136,modular,8,w,img/target_2.png
36,1,137,modular,9,b,img/target_6.png
36,1,138,modular,0,v,img/target_5.png
36,1,139,modular,9,b,img/target_6.png
36,1,140,modular,6,p,img/target_10.png
36,1,141,modular,9,b,img/target_6.png
36,1,142,modular,7,r,img/target_4.png
36,1,143,modular,6,p,img/target_10.png
36,1,144,modular,5,o,img/target_9.png
36,1,145,modular,4,q,img/target_1.png
36,1,146,modular,3,u,img/target_7.png
36,1,147,modular,1,i,img/target_8.png
36,1,148,modular,4,q,img/target_1.png
36,1,149,modular,2,e,img/target_3.png
36,1,150,modular,4,q,img/target_1.png
36,1,151,modular,2,e,img/target_3.png
36,1,152,modular,4,q,img/target_1.png
36,1,153,modular,5,o,img/target_9.png
36,1,154,modular,7,r,img/target_4.png
36,1,155,modular,6,p,img/target_10.png
36,1,156,modular,5,o,img/target_9.png
36,1,157,modular,6,p,img/target_10.png
36,1,158,modular,7,r,img/target_4.png
36,1,159,modular,5,o,img/target_9.png
36,1,160,modular,7,r,img/target_4.png
36,1,161,modular,6,p,img/target_10.png
36,1,162,modular,5,o,img/target_9.png
36,1,163,modular,6,p,img/target_10.png
36,1,164,modular,9,b,img/target_6.png
36,1,165,modular,6,p,img/target_10.png
36,1,166,modular,7,r,img/target_4.png
36,1,167,modular,9,b,img/target_6.png
36,1,168,modular,6,p,img/target_10.png
36,1,169,modular,8,w,img/target_2.png
36,1,170,modular,5,o,img/target_9.png
36,1,171,modular,8,w,img/target_2.png
36,1,172,modular,7,r,img/target_4.png
36,1,173,modular,9,b,img/target_6.png
36,1,174,modular,6,p,img/target_10.png
36,1,175,modular,5,o,img/target_9.png
36,1,176,modular,6,p,img/target_10.png
36,1,177,modular,8,w,img/target_2.png
36,1,178,modular,9,b,img/target_6.png
36,1,179,modular,0,v,img/target_5.png
36,1,180,modular,2,e,img/target_3.png
36,1,181,modular,4,q,img/target_1.png
36,1,182,modular,1,i,img/target_8.png
36,1,183,modular,4,q,img/target_1.png
36,1,184,modular,1,i,img/target_8.png
36,1,185,modular,4,q,img/target_1.png
36,1,186,modular,2,e,img/target_3.png
36,1,187,modular,3,u,img/target_7.png
36,1,188,modular,4,q,img/target_1.png
36,1,189,modular,1,i,img/target_8.png
36,1,190,modular,3,u,img/target_7.png
36,1,191,modular,4,q,img/target_1.png
36,1,192,modular,5,o,img/target_9.png
36,1,193,modular,8,w,img/target_2.png
36,1,194,modular,9,b,img/target_6.png
36,1,195,modular,6,p,img/target_10.png
36,1,196,modular,9,b,img/target_6.png
36,1,197,modular,7,r,img/target_4.png
36,1,198,modular,5,o,img/target_9.png
36,1,199,modular,7,r,img/target_4.png
36,1,200,modular,8,w,img/target_2.png
36,1,201,modular,7,r,img/target_4.png
36,1,202,modular,8,w,img/target_2.png
36,1,203,modular,9,b,img/target_6.png
36,1,204,modular,6,p,img/target_10.png
36,1,205,modular,7,r,img/target_4.png
36,1,206,modular,6,p,img/target_10.png
36,1,207,modular,5,o,img/target_9.png
36,1,208,modular,4,q,img/target_1.png
36,1,209,modular,5,o,img/target_9.png
36,1,210,modular,6,p,img/target_10.png
36,1,211,modular,8,w,img/target_2.png
36,1,212,modular,7,r,img/target_4.png
36,1,213,modular,8,w,img/target_2.png
36,1,214,modular,9,b,img/target_6.png
36,1,215,modular,7,r,img/target_4.png
36,1,216,modular,6,p,img/target_10.png
36,1,217,modular,7,r,img/target_4.png
36,1,218,modular,8,w,img/target_2.png
36,1,219,modular,5,o,img/target_9.png
36,1,220,modular,7,r,img/target_4.png
36,1,221,modular,8,w,img/target_2.png
36,1,222,modular,5,o,img/target_9.png
36,1,223,modular,8,w,img/target_2.png
36,1,224,modular,6,p,img/target_10.png
36,1,225,modular,7,r,img/target_4.png
36,1,226,modular,5,o,img/target_9.png
36,1,227,modular,6,p,img/target_10.png
36,1,228,modular,5,o,img/target_9.png
36,1,229,modular,8,w,img/target_2.png
36,1,230,modular,5,o,img/target_9.png
36,1,231,modular,8,w,img/target_2.png
36,1,232,modular,7,r,img/target_4.png
36,1,233,modular,6,p,img/target_10.png
36,1,234,modular,5,o,img/target_9.png
36,1,235,modular,8,w,img/target_2.png
36,1,236,modular,9,b,img/target_6.png
36,1,237,modular,0,v,img/target_5.png
36,1,238,modular,2,e,img/target_3.png
36,1,239,modular,4,q,img/target_1.png
36,1,240,modular,2,e,img/target_3.png
