pID,sess,trialNum,graph,walk,resp,path
29,3,1,lattice,7,i,img/target_8.png
29,3,2,lattice,8,e,img/target_3.png
29,3,3,lattice,0,v,img/target_5.png
29,3,4,lattice,2,b,img/target_6.png
29,3,5,lattice,3,u,img/target_7.png
29,3,6,lattice,1,p,img/target_10.png
29,3,7,lattice,2,b,img/target_6.png
29,3,8,lattice,3,u,img/target_7.png
29,3,9,lattice,1,p,img/target_10.png
29,3,10,lattice,9,q,img/target_1.png
29,3,11,lattice,8,e,img/target_3.png
29,3,12,lattice,7,i,img/target_8.png
29,3,13,lattice,5,o,img/target_9.png
29,3,14,lattice,6,r,img/target_4.png
29,3,15,lattice,5,o,img/target_9.png
29,3,16,lattice,4,w,img/target_2.png
29,3,17,lattice,3,u,img/target_7.png
29,3,18,lattice,4,w,img/target_2.png
29,3,19,lattice,3,u,img/target_7.png
29,3,20,lattice,2,b,img/target_6.png
29,3,21,lattice,3,u,img/target_7.png
29,3,22,lattice,4,w,img/target_2.png
29,3,23,lattice,2,b,img/target_6.png
29,3,24,lattice,1,p,img/target_10.png
29,3,25,lattice,3,u,img/target_7.png
29,3,26,lattice,5,o,img/target_9.png
29,3,27,lattice,6,r,img/target_4.png
29,3,28,lattice,5,o,img/target_9.png
29,3,29,lattice,6,r,img/target_4.png
29,3,30,lattice,4,w,img/target_2.png
29,3,31,lattice,3,u,img/target_7.png
29,3,32,lattice,2,b,img/target_6.png
29,3,33,lattice,4,w,img/target_2.png
29,3,34,lattice,3,u,img/target_7.png
29,3,35,lattice,2,b,img/target_6.png
29,3,36,lattice,1,p,img/target_10.png
29,3,37,lattice,0,v,img/target_5.png
29,3,38,lattice,9,q,img/target_1.png
29,3,39,lattice,0,v,img/target_5.png
29,3,40,lattice,2,b,img/target_6.png
29,3,41,lattice,1,p,img/target_10.png
29,3,42,lattice,0,v,img/target_5.png
29,3,43,lattice,8,e,img/target_3.png
29,3,44,lattice,7,i,img/target_8.png
29,3,45,lattice,5,o,img/target_9.png
29,3,46,lattice,6,r,img/target_4.png
29,3,47,lattice,4,w,img/target_2.png
