pID,sess,trialNum,graph,walk,resp,path
24,3,1,modular,4,u,img/target_7.png
24,3,2,modular,2,b,img/target_6.png
24,3,3,modular,3,q,img/target_1.png
24,3,4,modular,0,p,img/target_10.png
24,3,5,modular,3,q,img/target_1.png
24,3,6,modular,0,p,img/target_10.png
24,3,7,modular,2,b,img/target_6.png
24,3,8,modular,0,p,img/target_10.png
24,3,9,modular,3,q,img/target_1.png
24,3,10,modular,4,u,img/target_7.png
24,3,11,modular,3,q,img/target_1.png
24,3,12,modular,2,b,img/target_6.png
24,3,13,modular,4,u,img/target_7.png
24,3,14,modular,5,r,img/target_4.png
24,3,15,modular,4,u,img/target_7.png
24,3,16,modular,3,q,img/target_1.png
24,3,17,modular,0,p,img/target_10.png
24,3,18,modular,1,i,img/target_8.png
24,3,19,modular,0,p,img/target_10.png
24,3,20,modular,2,b,img/target_6.png
24,3,21,modular,4,u,img/target_7.png
24,3,22,modular,5,r,img/target_4.png
24,3,23,modular,6,v,img/target_5.png
24,3,24,modular,9,w,img/target_2.png
24,3,25,modular,7,e,img/target_3.png
24,3,26,modular,8,o,img/target_9.png
24,3,27,modular,6,v,img/target_5.png
24,3,28,modular,9,w,img/target_2.png
24,3,29,modular,8,o,img/target_9.png
24,3,30,modular,5,r,img/target_4.png
24,3,31,modular,7,e,img/target_3.png
24,3,32,modular,5,r,img/target_4.png
24,3,33,modular,7,e,img/target_3.png
24,3,34,modular,5,r,img/target_4.png
24,3,35,modular,4,u,img/target_7.png
24,3,36,modular,2,b,img/target_6.png
24,3,37,modular,1,i,img/target_8.png
24,3,38,modular,2,b,img/target_6.png
24,3,39,modular,1,i,img/target_8.png
24,3,40,modular,3,q,img/target_1.png
24,3,41,modular,2,b,img/target_6.png
24,3,42,modular,3,q,img/target_1.png
24,3,43,modular,1,i,img/target_8.png
24,3,44,modular,2,b,img/target_6.png
24,3,45,modular,3,q,img/target_1.png
24,3,46,modular,1,i,img/target_8.png
24,3,47,modular,2,b,img/target_6.png
24,3,48,modular,4,u,img/target_7.png
24,3,49,modular,3,q,img/target_1.png
24,3,50,modular,2,b,img/target_6.png
24,3,51,modular,1,i,img/target_8.png
24,3,52,modular,2,b,img/target_6.png
24,3,53,modular,1,i,img/target_8.png
24,3,54,modular,2,b,img/target_6.png
24,3,55,modular,0,p,img/target_10.png
24,3,56,modular,3,q,img/target_1.png
24,3,57,modular,2,b,img/target_6.png
24,3,58,modular,0,p,img/target_10.png
24,3,59,modular,9,w,img/target_2.png
24,3,60,modular,6,v,img/target_5.png
24,3,61,modular,9,w,img/target_2.png
24,3,62,modular,6,v,img/target_5.png
24,3,63,modular,7,e,img/target_3.png
24,3,64,modular,8,o,img/target_9.png
24,3,65,modular,7,e,img/target_3.png
24,3,66,modular,5,r,img/target_4.png
24,3,67,modular,4,u,img/target_7.png
24,3,68,modular,3,q,img/target_1.png
24,3,69,modular,1,i,img/target_8.png
24,3,70,modular,2,b,img/target_6.png
24,3,71,modular,0,p,img/target_10.png
24,3,72,modular,9,w,img/target_2.png
24,3,73,modular,0,p,img/target_10.png
24,3,74,modular,2,b,img/target_6.png
24,3,75,modular,1,i,img/target_8.png
24,3,76,modular,0,p,img/target_10.png
24,3,77,modular,9,w,img/target_2.png
