sID,imageNums,imageFilenames
41,1,img/target_4.png
41,2,img/target_1.png
41,3,img/target_6.png
41,4,img/target_2.png
41,5,img/target_5.png
41,6,img/target_8.png
41,7,img/target_9.png
41,8,img/target_7.png
41,9,img/target_3.png
41,10,img/target_10.png
