graph,trialNum,resp,path,pID,walk,ISI_raw,correct_raw,onset_raw,resp_raw,rt_raw,typing_raw,order
lattice,1,w,img/target_2.png,3,6,0.05000000074505806,0.0,0.014256000518798828,['w'],9.915179252624512,a,0.0
lattice,2,o,img/target_9.png,3,4,0.05000000074505806,1.0,10.018291473388672,['o'],5.1519317626953125,a,1.0
lattice,3,v,img/target_5.png,3,2,0.05000000074505806,1.0,15.269041061401367,['v'],3.3640730381011963,a,2.0
lattice,4,o,img/target_9.png,3,4,0.05000000074505806,1.0,18.732158660888672,['o'],4.2619171142578125,a,3.0
lattice,5,w,img/target_2.png,3,6,0.05000000074505806,1.0,23.08058738708496,['w'],3.336992025375366,a,4.0
lattice,6,r,img/target_4.png,3,7,0.05000000074505806,1.0,26.51723861694336,['r'],1.9238090515136719,a,5.0
lattice,7,b,img/target_6.png,3,5,0.05000000074505806,0.0,28.534095764160156,['b'],18.41131591796875,a,6.0
lattice,8,r,img/target_4.png,3,7,0.05000000074505806,1.0,47.01582336425781,['r'],5.9442548751831055,a,7.0
lattice,9,e,img/target_3.png,3,9,0.05000000074505806,1.0,53.0532112121582,['e'],2.39479398727417,a,8.0
lattice,10,i,img/target_8.png,3,0,0.05000000074505806,1.0,55.5397834777832,['i'],3.8520078659057617,a,9.0
lattice,11,u,img/target_7.png,3,8,0.05000000074505806,1.0,59.48888397216797,['u'],1.1506569385528564,a,10.0
lattice,12,e,img/target_3.png,3,9,0.05000000074505806,1.0,60.73480987548828,['e'],3.368781089782715,a,11.0
lattice,13,q,img/target_1.png,3,1,0.05000000074505806,1.0,64.20394134521484,['q'],2.236902952194214,a,12.0
lattice,14,p,img/target_10.png,3,3,0.05000000074505806,1.0,66.53976440429688,['p'],3.3317651748657227,a,13.0
lattice,15,v,img/target_5.png,3,2,0.05000000074505806,1.0,69.96873474121094,['v'],16.382211685180664,a,14.0
lattice,16,q,img/target_1.png,3,1,0.05000000074505806,1.0,86.4360580444336,['q'],1.9396700859069824,a,15.0
lattice,17,p,img/target_10.png,3,3,0.05000000074505806,1.0,88.47013854980469,['p'],2.017672061920166,a,16.0
