respL,graph,trialNum,path,pID,respR,walk,ISI_raw,correct_raw,onset_raw,resp_raw,rt_raw,order
"['d', 'f']",lattice,61,img/target_13.png,1,"['k', 'l']",5,0.05000000074505806,1.0,298.940185546875,"['k', 'l']",1.5956268310546875,60.0
"['s', 'space']",lattice,62,img/target_12.png,1,"['j', 'semicolon']",4,0.05000000074505806,0.0,300.6364440917969,"['j', 'semicolon']",2.932366132736206,61.0
"['d', 'f']",lattice,63,img/target_13.png,1,"['k', 'l']",5,0.05000000074505806,1.0,304.93634033203125,"['k', 'l']",1.6310780048370361,62.0
"['f', 'space']",lattice,64,img/target_15.png,1,"['l', 'semicolon']",3,0.05000000074505806,1.0,306.6529235839844,"['l', 'semicolon']",1.1556849479675293,63.0
"['s', 'space']",lattice,65,img/target_12.png,1,"['j', 'semicolon']",4,0.05000000074505806,1.0,307.90386962890625,"['j', 'semicolon']",3.8887879848480225,64.0
"['f', 'space']",lattice,66,img/target_15.png,1,"['l', 'semicolon']",3,0.05000000074505806,1.0,311.886962890625,"['l', 'semicolon']",1.9202909469604492,65.0
"['a', 'd']",lattice,67,img/target_7.png,1,"['space', 'k']",2,0.05000000074505806,0.0,313.90472412109375,"['k', 'space']",3.270566940307617,66.0
"['f', 'space']",lattice,68,img/target_15.png,1,"['l', 'semicolon']",3,0.05000000074505806,1.0,329.939453125,"['l', 'semicolon']",2.5073838233947754,67.0
"['s', 'space']",lattice,69,img/target_12.png,1,"['j', 'semicolon']",4,0.05000000074505806,0.0,332.53955078125,"['j', 'semicolon']",2.2749252319335938,68.0
"['f', 'space']",lattice,70,img/target_15.png,1,"['l', 'semicolon']",3,0.05000000074505806,0.0,339.2568359375,"['l', 'semicolon']",0.47742319107055664,69.0
"['s', 'd']",lattice,71,img/target_10.png,1,"['j', 'k']",1,0.05000000074505806,1.0,341.790283203125,"['j', 'k']",2.2078230381011963,70.0
"['a', 'd']",lattice,72,img/target_7.png,1,"['space', 'k']",2,0.05000000074505806,0.0,344.0903015136719,"['k', 'space']",1.9811170101165771,71.0
"['s', 'space']",lattice,73,img/target_12.png,1,"['j', 'semicolon']",4,0.05000000074505806,1.0,347.8245544433594,"['j', 'semicolon']",3.4708750247955322,72.0
"['d', 'f']",lattice,74,img/target_13.png,1,"['k', 'l']",5,0.05000000074505806,1.0,351.3912048339844,"['k', 'l']",1.8547520637512207,73.0
"['s', 'space']",lattice,75,img/target_12.png,1,"['j', 'semicolon']",4,0.05000000074505806,0.0,353.3410949707031,"['j', 'semicolon']",1.0817830562591553,74.0
"['a', 'd']",lattice,76,img/target_7.png,1,"['space', 'k']",2,0.05000000074505806,1.0,362.6257629394531,"['k', 'space']",1.9165809154510498,75.0
"['s', 'space']",lattice,77,img/target_12.png,1,"['j', 'semicolon']",4,0.05000000074505806,0.0,364.6418762207031,"['j', 'semicolon']",2.124721050262451,76.0
"['d', 'f']",lattice,78,img/target_13.png,1,"['k', 'l']",5,0.05000000074505806,1.0,370.4259338378906,"['k', 'l']",1.4127140045166016,77.0
