sID,imageNums,imageFilenames
45,1,img/target_2.png
45,2,img/target_3.png
45,3,img/target_8.png
45,4,img/target_6.png
45,5,img/target_7.png
45,6,img/target_4.png
45,7,img/target_5.png
45,8,img/target_10.png
45,9,img/target_1.png
45,10,img/target_9.png
